timestamp, q1, q2, q3, q4, q5, q6, q7, Extra1, Extra2
2024-08-01 15:33:14.957432, 0.000137002, -0.785266, 5.80616e-05, -2.35583, 0.000347353, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:14.957471, 0.000134725, -0.785262, 6.05672e-05, -2.35582, 0.00035006, 1.57129, 0.785815, 0.01, 0.01
2024-08-01 15:33:14.958225, 0.000134731, -0.785259, 5.49024e-05, -2.35582, 0.000350323, 1.57129, 0.785814, 0.01, 0.01
2024-08-01 15:33:14.959248, 0.000131949, -0.785259, 5.59877e-05, -2.35583, 0.000350411, 1.57129, 0.785813, 0.01, 0.01
2024-08-01 15:33:14.960261, 0.000134733, -0.785266, 5.82983e-05, -2.35583, 0.000347244, 1.5713, 0.785809, 0.01, 0.01
2024-08-01 15:33:14.961215, 0.000134733, -0.785256, 5.28508e-05, -2.35583, 0.000345171, 1.5713, 0.78581, 0.01, 0.01
2024-08-01 15:33:14.962169, 0.000137239, -0.785261, 5.80879e-05, -2.35583, 0.000349948, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:14.963117, 0.000134734, -0.785261, 5.80704e-05, -2.35583, 0.000349981, 1.5713, 0.785811, 0.01, 0.01
2024-08-01 15:33:14.964140, 0.000134734, -0.785261, 6.0195e-05, -2.35583, 0.000352229, 1.5713, 0.785814, 0.01, 0.01
2024-08-01 15:33:14.965097, 0.000131949, -0.785261, 6.09033e-05, -2.35583, 0.000350402, 1.5713, 0.785813, 0.01, 0.01
2024-08-01 15:33:14.966124, 0.000134734, -0.785259, 5.90088e-05, -2.35583, 0.000350437, 1.5713, 0.78581, 0.01, 0.01
2024-08-01 15:33:14.967118, 0.000131949, -0.785259, 6.0883e-05, -2.35583, 0.000349432, 1.5713, 0.785812, 0.01, 0.01
2024-08-01 15:33:14.968132, 0.000134734, -0.785261, 5.28771e-05, -2.35583, 0.000351368, 1.57129, 0.785808, 0.01, 0.01
2024-08-01 15:33:14.969188, 0.000137239, -0.785259, 5.2807e-05, -2.35582, 0.000349437, 1.57129, 0.785809, 0.01, 0.01
2024-08-01 15:33:14.970137, 0.000137239, -0.785261, 5.52892e-05, -2.35583, 0.00035137, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:14.971094, 0.000131949, -0.785264, 5.52814e-05, -2.35583, 0.000350455, 1.57129, 0.785814, 0.01, 0.01
2024-08-01 15:33:14.972120, 0.000134734, -0.785259, 6.05685e-05, -2.35583, 0.00035137, 1.5713, 0.785813, 0.01, 0.01
2024-08-01 15:33:14.973089, 0.000137239, -0.785259, 5.59315e-05, -2.35583, 0.000350455, 1.57129, 0.785813, 0.01, 0.01
2024-08-01 15:33:14.974129, 0.000134734, -0.785261, 5.73516e-05, -2.35583, 0.00035137, 1.5713, 0.785812, 0.01, 0.01
2024-08-01 15:33:14.975103, 0.000131949, -0.785264, 5.50409e-05, -2.35583, 0.000352387, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:14.976134, 0.000129444, -0.785259, 5.79827e-05, -2.35583, 0.000350455, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:14.977088, 0.000132603, -0.785256, 5.52512e-05, -2.35583, 0.000349437, 1.57129, 0.785805, 0.01, 0.01
2024-08-01 15:33:14.978161, 0.000131239, -0.785261, 5.73993e-05, -2.35583, 0.000349437, 1.57129, 0.785806, 0.01, 0.01
2024-08-01 15:33:14.979112, 0.000132366, -0.785261, 5.87688e-05, -2.35582, 0.000352387, 1.57129, 0.785809, 0.01, 0.01
2024-08-01 15:33:14.980149, 0.000126524, -0.785263, 6.04279e-05, -2.35583, 0.00035137, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:14.981090, 0.00013376, -0.785259, 5.60663e-05, -2.35583, 0.00035137, 1.57129, 0.785807, 0.01, 0.01
2024-08-01 15:33:14.982099, 0.000134409, -0.785264, 5.83245e-05, -2.35583, 0.000352387, 1.5713, 0.785807, 0.01, 0.01
2024-08-01 15:33:14.983091, 0.000137131, -0.785266, 5.74957e-05, -2.35582, 0.000350455, 1.57129, 0.785807, 0.01, 0.01
2024-08-01 15:33:14.984120, 0.000131913, -0.785259, 5.35113e-05, -2.35582, 0.000349437, 1.57129, 0.785809, 0.01, 0.01
2024-08-01 15:33:14.985086, 0.000134722, -0.785264, 6.08137e-05, -2.35583, 0.000349437, 1.5713, 0.785808, 0.01, 0.01
2024-08-01 15:33:14.986117, 0.000129815, -0.785259, 5.81437e-05, -2.35583, 0.00035137, 1.57129, 0.785806, 0.01, 0.01
2024-08-01 15:33:14.987091, 0.000131238, -0.785259, 5.53049e-05, -2.35582, 0.00035137, 1.5713, 0.785806, 0.01, 0.01
2024-08-01 15:33:14.988119, 0.000131712, -0.785261, 5.80707e-05, -2.35583, 0.00035137, 1.57129, 0.785808, 0.01, 0.01
2024-08-01 15:33:14.989093, 0.00013187, -0.785259, 5.80646e-05, -2.35583, 0.000350455, 1.5713, 0.785808, 0.01, 0.01
2024-08-01 15:33:14.990115, 0.000131923, -0.785261, 5.52785e-05, -2.35582, 0.00035137, 1.5713, 0.78581, 0.01, 0.01
2024-08-01 15:33:14.991086, 0.00013723, -0.785266, 5.52779e-05, -2.35583, 0.000352387, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:14.992117, 0.000134731, -0.785264, 6.05674e-05, -2.35582, 0.00035137, 1.57129, 0.785805, 0.01, 0.01
2024-08-01 15:33:14.993085, 0.000131949, -0.785264, 5.27719e-05, -2.35582, 0.000350455, 1.5713, 0.785807, 0.01, 0.01
2024-08-01 15:33:14.994122, 0.000135108, -0.785259, 6.05673e-05, -2.35582, 0.000350455, 1.57129, 0.785809, 0.01, 0.01
2024-08-01 15:33:14.995094, 0.000134023, -0.785259, 5.80616e-05, -2.35583, 0.000349192, 1.57129, 0.785812, 0.01, 0.01
2024-08-01 15:33:14.996122, 0.000129207, -0.785259, 5.52775e-05, -2.35582, 0.000352339, 1.57129, 0.785811, 0.01, 0.01
2024-08-01 15:33:14.997094, 0.000131871, -0.785259, 6.01921e-05, -2.35583, 0.000347819, 1.57129, 0.785809, 0.01, 0.01
2024-08-01 15:33:14.998120, 0.000129793, -0.785264, 5.81182e-05, -2.35583, 0.000350187, 1.57129, 0.785813, 0.01, 0.01
2024-08-01 15:33:14.999095, 0.000131231, -0.785261, 5.62244e-05, -2.35582, 0.000346864, 1.57129, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.000151, 0.000134494, -0.785261, 5.83772e-05, -2.35583, 0.000350173, 1.5713, 0.785807, 0.01, 0.01
2024-08-01 15:33:15.001088, 0.000134654, -0.785261, 5.28771e-05, -2.35583, 0.000350056, 1.57129, 0.785808, 0.01, 0.01
2024-08-01 15:33:15.002086, 0.000129792, -0.785259, 6.06023e-05, -2.35583, 0.000348287, 1.5713, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.003088, 0.00013123, -0.785261, 6.27095e-05, -2.35583, 0.000351326, 1.5713, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.004118, 0.00013171, -0.785259, 5.59916e-05, -2.35582, 0.000352373, 1.57129, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.005087, 0.000129739, -0.785259, 5.51404e-05, -2.35583, 0.000351365, 1.5713, 0.785813, 0.01, 0.01
2024-08-01 15:33:15.006117, 0.000131213, -0.785259, 5.88511e-05, -2.35583, 0.000350453, 1.57129, 0.785813, 0.01, 0.01
2024-08-01 15:33:15.007089, 0.000134488, -0.785259, 5.83248e-05, -2.35583, 0.000350454, 1.5713, 0.785808, 0.01, 0.01
2024-08-01 15:33:15.008120, 0.000135027, -0.785264, 5.81493e-05, -2.35583, 0.000349437, 1.57129, 0.785808, 0.01, 0.01
2024-08-01 15:33:15.009086, 0.000131866, -0.785266, 5.53068e-05, -2.35583, 0.000350455, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.010119, 0.000134153, -0.785259, 5.52873e-05, -2.35582, 0.000350455, 1.57129, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.011098, 0.00012879, -0.785256, 6.05705e-05, -2.35582, 0.00035137, 1.57129, 0.785815, 0.01, 0.01
2024-08-01 15:33:15.012117, 0.00013155, -0.785256, 5.80627e-05, -2.35583, 0.000350455, 1.5713, 0.785815, 0.01, 0.01
2024-08-01 15:33:15.013090, 0.000133672, -0.785259, 5.8062e-05, -2.35583, 0.000344309, 1.57129, 0.785814, 0.01, 0.01
2024-08-01 15:33:15.014123, 0.00013438, -0.785259, 5.2772e-05, -2.35583, 0.000353255, 1.57129, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.015095, 0.000129326, -0.785264, 5.52776e-05, -2.35583, 0.000351015, 1.57129, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.016947, 0.000132564, -0.785259, 5.80616e-05, -2.35582, 0.000350336, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.017160, 0.00013188, -0.785264, 5.80616e-05, -2.35582, 0.000350415, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.018085, 0.000128493, -0.785264, 5.52775e-05, -2.35583, 0.000349424, 1.5713, 0.785811, 0.01, 0.01
2024-08-01 15:33:15.019085, 0.000134792, -0.785266, 5.52775e-05, -2.35583, 0.000351366, 1.57129, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.020114, 0.000128628, -0.785259, 5.27719e-05, -2.35583, 0.000351369, 1.5713, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.021085, 0.000129547, -0.785253, 6.30729e-05, -2.35582, 0.00035137, 1.5713, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.022098, 0.000138569, -0.785261, 5.27719e-05, -2.35583, 0.000348174, 1.5713, 0.785811, 0.01, 0.01
2024-08-01 15:33:15.023090, 0.000132393, -0.785259, 5.52775e-05, -2.35583, 0.000350305, 1.5713, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.024120, 0.000134881, -0.785256, 6.05672e-05, -2.35583, 0.000346904, 1.5713, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.025084, 0.000129493, -0.785259, 5.80616e-05, -2.35583, 0.000348254, 1.5713, 0.785814, 0.01, 0.01
2024-08-01 15:33:15.026115, 0.000131966, -0.785264, 5.52775e-05, -2.35583, 0.000350976, 1.5713, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.027087, 0.000134739, -0.785264, 5.80616e-05, -2.35583, 0.000347127, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.028114, 0.000131951, -0.785259, 5.52775e-05, -2.35582, 0.000350261, 1.57129, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.029085, 0.00013724, -0.785263, 5.80616e-05, -2.35583, 0.00034805, 1.5713, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.030116, 0.000129444, -0.785262, 5.27719e-05, -2.35582, 0.000351247, 1.5713, 0.785811, 0.01, 0.01
2024-08-01 15:33:15.031087, 0.00013195, -0.785261, 6.01921e-05, -2.35583, 0.000350414, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.032117, 0.000135109, -0.785264, 5.87718e-05, -2.35583, 0.000348406, 1.5713, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.033348, 0.000129109, -0.785256, 5.82983e-05, -2.35583, 0.000351366, 1.57129, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.034142, 0.000133787, -0.785259, 5.53564e-05, -2.35583, 0.000352386, 1.5713, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.035125, 0.000131634, -0.785266, 5.53038e-05, -2.35583, 0.000349437, 1.5713, 0.785806, 0.01, 0.01
2024-08-01 15:33:15.036138, 0.000137134, -0.785259, 6.0576e-05, -2.35583, 0.00035137, 1.57129, 0.785808, 0.01, 0.01
2024-08-01 15:33:15.037125, 0.000124119, -0.785259, 6.05702e-05, -2.35582, 0.000349437, 1.5713, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.038119, 0.000132591, -0.785261, 5.80626e-05, -2.35583, 0.000348174, 1.57129, 0.785808, 0.01, 0.01
2024-08-01 15:33:15.039082, 0.000134395, -0.785253, 5.52779e-05, -2.35583, 0.000350305, 1.57129, 0.785806, 0.01, 0.01
2024-08-01 15:33:15.040175, 0.000128871, -0.785256, 6.01922e-05, -2.35583, 0.000347819, 1.5713, 0.785806, 0.01, 0.01
2024-08-01 15:33:15.041117, 0.000133707, -0.785259, 5.59877e-05, -2.35583, 0.000350187, 1.5713, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.042072, 0.000131607, -0.785261, 5.82983e-05, -2.35582, 0.000350976, 1.57129, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.043084, 0.00013462, -0.785261, 5.53564e-05, -2.35582, 0.000350323, 1.57129, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.044140, 0.000134696, -0.785256, 5.53038e-05, -2.35583, 0.000349394, 1.57129, 0.785807, 0.01, 0.01
2024-08-01 15:33:15.045144, 0.000131937, -0.785261, 5.80704e-05, -2.35583, 0.000348406, 1.57129, 0.785811, 0.01, 0.01
2024-08-01 15:33:15.046133, 0.000140019, -0.785259, 5.80645e-05, -2.35583, 0.000351365, 1.57129, 0.785808, 0.01, 0.01
2024-08-01 15:33:15.047096, 0.000134732, -0.785253, 5.80626e-05, -2.35583, 0.000349436, 1.57129, 0.785805, 0.01, 0.01
2024-08-01 15:33:15.048112, 0.000134733, -0.785264, 5.80619e-05, -2.35582, 0.00035137, 1.57129, 0.785806, 0.01, 0.01
2024-08-01 15:33:15.049105, 0.000134733, -0.785266, 6.05674e-05, -2.35583, 0.000350454, 1.57129, 0.785805, 0.01, 0.01
2024-08-01 15:33:15.050205, 0.000134733, -0.785259, 5.80616e-05, -2.35582, 0.00035137, 1.5713, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.051104, 0.000129819, -0.785261, 6.05673e-05, -2.35583, 0.00035137, 1.5713, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.052131, 0.000134023, -0.785259, 5.80616e-05, -2.35583, 0.000350455, 1.57129, 0.785806, 0.01, 0.01
2024-08-01 15:33:15.053099, 0.000134497, -0.785261, 5.80616e-05, -2.35583, 0.000350455, 1.57129, 0.785806, 0.01, 0.01
2024-08-01 15:33:15.054137, 0.000131871, -0.785261, 5.52775e-05, -2.35583, 0.00034842, 1.57129, 0.785807, 0.01, 0.01
2024-08-01 15:33:15.055118, 0.000131923, -0.785253, 5.80616e-05, -2.35583, 0.00035137, 1.5713, 0.785808, 0.01, 0.01
2024-08-01 15:33:15.057418, 0.000131941, -0.785261, 6.05672e-05, -2.35583, 0.000350455, 1.5713, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.057441, 0.000134731, -0.785261, 5.52775e-05, -2.35583, 0.000349437, 1.57129, 0.785811, 0.01, 0.01
2024-08-01 15:33:15.058749, 0.000131949, -0.785261, 5.74081e-05, -2.35583, 0.00035137, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.059206, 0.000140023, -0.785261, 6.09023e-05, -2.35583, 0.00035137, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.060215, 0.000132603, -0.785256, 5.90085e-05, -2.35582, 0.00035137, 1.5713, 0.785806, 0.01, 0.01
2024-08-01 15:33:15.061232, 0.000131239, -0.785256, 5.83772e-05, -2.35583, 0.000349437, 1.57129, 0.785806, 0.01, 0.01
2024-08-01 15:33:15.062212, 0.000137002, -0.785264, 6.02973e-05, -2.35583, 0.000350455, 1.5713, 0.785808, 0.01, 0.01
2024-08-01 15:33:15.063154, 0.000134655, -0.785259, 6.09374e-05, -2.35583, 0.000347259, 1.57129, 0.785807, 0.01, 0.01
2024-08-01 15:33:15.064159, 0.000131923, -0.785259, 5.90202e-05, -2.35583, 0.000352339, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.065216, 0.000134725, -0.785256, 5.83811e-05, -2.35583, 0.000351015, 1.5713, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.066291, 0.000129441, -0.785264, 5.5384e-05, -2.35583, 0.000350336, 1.57129, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.067199, 0.000131949, -0.785266, 5.80971e-05, -2.35582, 0.000350415, 1.5713, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.068131, 0.000135108, -0.785256, 5.52894e-05, -2.35583, 0.000349424, 1.5713, 0.785808, 0.01, 0.01
2024-08-01 15:33:15.069098, 0.000134023, -0.785259, 6.27017e-05, -2.35583, 0.000349433, 1.5713, 0.785808, 0.01, 0.01
2024-08-01 15:33:15.070147, 0.000134497, -0.785259, 5.5989e-05, -2.35582, 0.000351369, 1.5713, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.071057, 0.000131871, -0.785256, 5.55147e-05, -2.35582, 0.000350454, 1.57129, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.072203, 0.000131923, -0.785253, 5.53566e-05, -2.35582, 0.000350454, 1.5713, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.073100, 0.00013723, -0.785261, 6.05936e-05, -2.35583, 0.000352387, 1.57129, 0.785814, 0.01, 0.01
2024-08-01 15:33:15.074124, 0.000129816, -0.785266, 6.0576e-05, -2.35583, 0.000350455, 1.57129, 0.785813, 0.01, 0.01
2024-08-01 15:33:15.075093, 0.000131238, -0.785259, 5.80645e-05, -2.35583, 0.000349437, 1.57129, 0.785814, 0.01, 0.01
2024-08-01 15:33:15.076121, 0.000131712, -0.785259, 5.80626e-05, -2.35583, 0.00035137, 1.57129, 0.785811, 0.01, 0.01
2024-08-01 15:33:15.077096, 0.00013187, -0.785259, 5.52779e-05, -2.35583, 0.000352387, 1.5713, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.078137, 0.000131923, -0.785264, 5.80617e-05, -2.35583, 0.000350455, 1.5713, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.079118, 0.000134725, -0.785259, 5.80616e-05, -2.35583, 0.000350455, 1.5713, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.080155, 0.000134731, -0.785259, 6.05673e-05, -2.35583, 0.000350455, 1.5713, 0.785815, 0.01, 0.01
2024-08-01 15:33:15.081092, 0.000137238, -0.785256, 5.80616e-05, -2.35583, 0.000349437, 1.57129, 0.785811, 0.01, 0.01
2024-08-01 15:33:15.082097, 0.000129819, -0.785259, 5.80616e-05, -2.35582, 0.000350455, 1.57129, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.083127, 0.000134023, -0.785259, 6.05672e-05, -2.35583, 0.00035137, 1.57129, 0.785811, 0.01, 0.01
2024-08-01 15:33:15.084139, 0.000134872, -0.785259, 5.52775e-05, -2.35583, 0.000350455, 1.5713, 0.785813, 0.01, 0.01
2024-08-01 15:33:15.085095, 0.00013116, -0.785259, 6.05672e-05, -2.35583, 0.000352387, 1.57129, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.086121, 0.000131686, -0.785261, 5.27719e-05, -2.35582, 0.00034842, 1.57129, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.087093, 0.000129356, -0.785261, 5.27719e-05, -2.35583, 0.000350455, 1.57129, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.088130, 0.00013192, -0.785263, 5.80616e-05, -2.35582, 0.000348174, 1.5713, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.089119, 0.000140014, -0.785264, 5.52775e-05, -2.35582, 0.000349389, 1.5713, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.090137, 0.00013473, -0.785261, 5.80616e-05, -2.35582, 0.000349082, 1.5713, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.091096, 0.000131948, -0.785256, 5.80616e-05, -2.35583, 0.000351252, 1.57129, 0.785813, 0.01, 0.01
2024-08-01 15:33:15.092125, 0.000131949, -0.785264, 5.52775e-05, -2.35583, 0.000349398, 1.5713, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.093099, 0.000134733, -0.785259, 5.74081e-05, -2.35583, 0.000351357, 1.57129, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.094128, 0.000129819, -0.785261, 5.59877e-05, -2.35583, 0.00035045, 1.57129, 0.785806, 0.01, 0.01
2024-08-01 15:33:15.095122, 0.000136529, -0.785264, 5.55143e-05, -2.35583, 0.000350453, 1.57129, 0.785806, 0.01, 0.01
2024-08-01 15:33:15.096137, 0.000131713, -0.785259, 5.81405e-05, -2.35583, 0.00035137, 1.5713, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.097095, 0.000127234, -0.785259, 5.80879e-05, -2.35582, 0.000350454, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.098122, 0.000133997, -0.785259, 5.80704e-05, -2.35583, 0.000350455, 1.5713, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.099100, 0.000134488, -0.785261, 5.52805e-05, -2.35583, 0.000350455, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.100122, 0.000127231, -0.785259, 5.52785e-05, -2.35583, 0.000350455, 1.57129, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.101115, 0.000134371, -0.785259, 5.52779e-05, -2.35583, 0.000350455, 1.57129, 0.785806, 0.01, 0.01
2024-08-01 15:33:15.102120, 0.000133778, -0.785259, 5.80617e-05, -2.35583, 0.000345224, 1.57129, 0.785806, 0.01, 0.01
2024-08-01 15:33:15.103098, 0.000132284, -0.785264, 5.52776e-05, -2.35583, 0.000350305, 1.57129, 0.785808, 0.01, 0.01
2024-08-01 15:33:15.104118, 0.000133917, -0.785256, 5.80616e-05, -2.35582, 0.000352032, 1.57129, 0.785808, 0.01, 0.01
2024-08-01 15:33:15.105091, 0.000131677, -0.785261, 5.80616e-05, -2.35582, 0.000350336, 1.5713, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.106117, 0.000137148, -0.785264, 5.52775e-05, -2.35583, 0.000350415, 1.57129, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.107112, 0.000132573, -0.785261, 5.27719e-05, -2.35583, 0.000347491, 1.5713, 0.785811, 0.01, 0.01
2024-08-01 15:33:15.108135, 0.000126218, -0.785256, 5.80616e-05, -2.35583, 0.000351366, 1.5713, 0.785806, 0.01, 0.01
2024-08-01 15:33:15.109090, 0.000132363, -0.785261, 5.52775e-05, -2.35583, 0.000351369, 1.57129, 0.785808, 0.01, 0.01
2024-08-01 15:33:15.110154, 0.000131159, -0.785261, 5.52775e-05, -2.35583, 0.000350454, 1.5713, 0.785807, 0.01, 0.01
2024-08-01 15:33:15.111099, 0.000134845, -0.785259, 5.52775e-05, -2.35583, 0.000349437, 1.57129, 0.785808, 0.01, 0.01
2024-08-01 15:33:15.112122, 0.000133936, -0.785253, 6.26978e-05, -2.35583, 0.000347259, 1.57129, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.113111, 0.000131683, -0.785256, 5.59877e-05, -2.35583, 0.000349389, 1.5713, 0.785811, 0.01, 0.01
2024-08-01 15:33:15.114128, 0.000131861, -0.785259, 5.82983e-05, -2.35583, 0.000349082, 1.57129, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.115103, 0.00013192, -0.785266, 5.81405e-05, -2.35583, 0.000351252, 1.5713, 0.785814, 0.01, 0.01
2024-08-01 15:33:15.116128, 0.000134724, -0.785256, 6.05935e-05, -2.35582, 0.000351331, 1.57129, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.117088, 0.000131946, -0.785253, 5.52863e-05, -2.35583, 0.000351357, 1.5713, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.118121, 0.000134732, -0.785256, 5.80645e-05, -2.35583, 0.000352383, 1.57129, 0.785807, 0.01, 0.01
2024-08-01 15:33:15.119095, 0.000134733, -0.785261, 5.80626e-05, -2.35583, 0.000350453, 1.5713, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.120094, 0.000129819, -0.785261, 5.52779e-05, -2.35582, 0.000352387, 1.57129, 0.785814, 0.01, 0.01
2024-08-01 15:33:15.121101, 0.000131239, -0.785264, 5.80617e-05, -2.35583, 0.00034842, 1.57129, 0.785814, 0.01, 0.01
2024-08-01 15:33:15.122097, 0.000131713, -0.785256, 6.05673e-05, -2.35582, 0.000350455, 1.57129, 0.785815, 0.01, 0.01
2024-08-01 15:33:15.123093, 0.000131871, -0.785256, 5.80616e-05, -2.35583, 0.00035137, 1.5713, 0.785814, 0.01, 0.01
2024-08-01 15:33:15.124120, 0.000135082, -0.785264, 6.26978e-05, -2.35583, 0.000350455, 1.5713, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.125119, 0.000131884, -0.785256, 5.34821e-05, -2.35582, 0.000347259, 1.57129, 0.785811, 0.01, 0.01
2024-08-01 15:33:15.126159, 0.000131, -0.785261, 5.82983e-05, -2.35582, 0.000348372, 1.5713, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.127086, 0.000131633, -0.785264, 5.53564e-05, -2.35583, 0.000351015, 1.57129, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.128117, 0.000129713, -0.785259, 5.27982e-05, -2.35582, 0.000349319, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.129081, 0.000131204, -0.785259, 5.80704e-05, -2.35583, 0.000349152, 1.5713, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.130133, 0.000129195, -0.785259, 5.80645e-05, -2.35582, 0.000348359, 1.57129, 0.785814, 0.01, 0.01
2024-08-01 15:33:15.131157, 0.000129736, -0.785261, 5.80626e-05, -2.35582, 0.000346899, 1.5713, 0.785813, 0.01, 0.01
2024-08-01 15:33:15.132125, 0.000131212, -0.785253, 5.52779e-05, -2.35583, 0.00034927, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.133113, 0.000132357, -0.785266, 5.80617e-05, -2.35583, 0.000349042, 1.5713, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.134131, 0.000136447, -0.785271, 5.52776e-05, -2.35582, 0.000350323, 1.57129, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.135097, 0.000131685, -0.785262, 5.52775e-05, -2.35583, 0.000350411, 1.5713, 0.785808, 0.01, 0.01
2024-08-01 15:33:15.136117, 0.000131861, -0.785259, 5.80616e-05, -2.35583, 0.00035044, 1.5713, 0.785813, 0.01, 0.01
2024-08-01 15:33:15.137147, 0.00013192, -0.785264, 5.80616e-05, -2.35583, 0.00035045, 1.5713, 0.785809, 0.01, 0.01
2024-08-01 15:33:15.138147, 0.00013194, -0.785259, 5.52775e-05, -2.35582, 0.000350453, 1.57129, 0.785811, 0.01, 0.01
2024-08-01 15:33:15.139188, 0.0001326, -0.785259, 5.52775e-05, -2.35583, 0.00034842, 1.57129, 0.785812, 0.01, 0.01
2024-08-01 15:33:15.140147, 0.000131238, -0.785259, 5.80616e-05, -2.35583, 0.00035137, 1.5713, 0.785808, 0.01, 0.01
2024-08-01 15:33:15.141113, 0.000134496, -0.785261, 6.05672e-05, -2.35583, 0.000350455, 1.5713, 0.785807, 0.01, 0.01
2024-08-01 15:33:15.142094, 0.000134655, -0.785257, 5.80616e-05, -2.35583, 0.00035137, 1.57129, 0.785806, 0.01, 0.01
2024-08-01 15:33:15.143101, 0.000131923, -0.785264, 5.80616e-05, -2.35583, 0.00035137, 1.5713, 0.785805, 0.01, 0.01
2024-08-01 15:33:15.144163, 0.000134725, -0.785261, 5.80616e-05, -2.35582, 0.00035137, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.145085, 0.000134731, -0.785261, 5.80616e-05, -2.35583, 0.000350455, 1.57129, 0.78581, 0.01, 0.01
2024-08-01 15:33:15.146162, 0.000134733, -0.785261, 5.52775e-05, -2.35583, 0.00035137, 1.57129, 0.78581, 0.01, 0.01
