Group,Upload Start Timestamp,Upload End Timestamp,Upload Delay (ms),Download Start Timestamp,Download End Timestamp,Download Delay (ms),Total Elapsed Time (ms)
507,2024-08-19 15:27:32.446074,2024-08-19 15:27:32.886850,440.779,2024-08-19 15:27:32.886853,2024-08-19 15:27:33.213885,327.0341,404242.5764
508,2024-08-19 15:27:33.213901,2024-08-19 15:27:33.643434,429.5362,2024-08-19 15:27:33.643438,2024-08-19 15:27:33.956786,313.3504,404985.4773
509,2024-08-19 15:27:33.956799,2024-08-19 15:27:34.462320,505.524,2024-08-19 15:27:34.462324,2024-08-19 15:27:34.796790,334.4685,405825.481
510,2024-08-19 15:27:34.796802,2024-08-19 15:27:35.235326,438.53,2024-08-19 15:27:35.235332,2024-08-19 15:27:35.565971,330.6403,406594.6613
511,2024-08-19 15:27:35.565981,2024-08-19 15:27:36.012686,446.7078,2024-08-19 15:27:36.012689,2024-08-19 15:27:36.353258,340.5724,407381.9501
512,2024-08-19 15:27:36.353272,2024-08-19 15:27:36.796572,443.3063,2024-08-19 15:27:36.796579,2024-08-19 15:27:37.126289,329.7124,408154.9804
513,2024-08-19 15:27:37.126303,2024-08-19 15:27:37.558445,432.1437,2024-08-19 15:27:37.558447,2024-08-19 15:27:37.871022,312.5785,408899.7144
514,2024-08-19 15:27:37.871037,2024-08-19 15:27:38.311031,439.9964,2024-08-19 15:27:38.311034,2024-08-19 15:27:38.637784,326.752,409666.4749
515,2024-08-19 15:27:38.637800,2024-08-19 15:27:39.068960,431.1641,2024-08-19 15:27:39.068965,2024-08-19 15:27:39.394944,325.9836,410423.6372
516,2024-08-19 15:27:39.394965,2024-08-19 15:27:39.837978,443.0164,2024-08-19 15:27:39.837982,2024-08-19 15:27:40.179186,341.2075,411207.8789
517,2024-08-19 15:27:40.179207,2024-08-19 15:27:40.645559,466.3551,2024-08-19 15:27:40.645563,2024-08-19 15:27:40.969768,324.2086,411998.461
518,2024-08-19 15:27:40.969786,2024-08-19 15:27:41.471821,502.0387,2024-08-19 15:27:41.471826,2024-08-19 15:27:41.804679,332.8569,412833.3718
519,2024-08-19 15:27:41.804700,2024-08-19 15:27:42.240273,435.5773,2024-08-19 15:27:42.240278,2024-08-19 15:27:42.580906,340.6311,413609.5985
520,2024-08-19 15:27:42.580923,2024-08-19 15:27:43.022785,441.8651,2024-08-19 15:27:43.022789,2024-08-19 15:27:43.341188,318.4012,414369.8788
521,2024-08-19 15:27:43.341202,2024-08-19 15:27:43.786413,445.215,2024-08-19 15:27:43.786417,2024-08-19 15:27:44.113162,326.748,415141.8538
522,2024-08-19 15:27:44.113177,2024-08-19 15:27:44.553159,439.9833,2024-08-19 15:27:44.553161,2024-08-19 15:27:44.858417,305.2587,415887.1086
523,2024-08-19 15:27:44.858429,2024-08-19 15:27:45.314614,456.1885,2024-08-19 15:27:45.314617,2024-08-19 15:27:45.637731,323.1157,416666.4219
524,2024-08-19 15:27:45.637742,2024-08-19 15:27:46.070911,433.1713,2024-08-19 15:27:46.070914,2024-08-19 15:27:46.390091,319.1788,417418.7818
525,2024-08-19 15:27:46.390103,2024-08-19 15:27:46.860496,470.3958,2024-08-19 15:27:46.860499,2024-08-19 15:27:47.174415,313.9185,418203.1063
526,2024-08-19 15:27:47.174427,2024-08-19 15:27:47.591109,416.6842,2024-08-19 15:27:47.591112,2024-08-19 15:27:47.944957,353.8491,418973.6497
527,2024-08-19 15:27:47.944972,2024-08-19 15:27:48.396702,451.7324,2024-08-19 15:27:48.396705,2024-08-19 15:27:48.724039,327.3369,419752.7312
528,2024-08-19 15:27:48.724055,2024-08-19 15:27:49.309198,585.1463,2024-08-19 15:27:49.309202,2024-08-19 15:27:49.614701,305.5025,420643.3937
529,2024-08-19 15:27:49.614717,2024-08-19 15:27:50.042678,427.9641,2024-08-19 15:27:50.042682,2024-08-19 15:27:50.394291,351.6109,421422.9819
530,2024-08-19 15:27:50.394337,2024-08-19 15:27:51.345734,951.3992,2024-08-19 15:27:51.345737,2024-08-19 15:27:52.541943,1196.2082,423570.6355
531,2024-08-19 15:27:52.541959,2024-08-19 15:27:53.063589,521.634,2024-08-19 15:27:53.063593,2024-08-19 15:27:53.393270,329.6786,424421.9606
532,2024-08-19 15:27:53.393282,2024-08-19 15:27:53.831442,438.1626,2024-08-19 15:27:53.831445,2024-08-19 15:27:54.160796,329.3539,425189.488
533,2024-08-19 15:27:54.160812,2024-08-19 15:27:54.603402,442.5939,2024-08-19 15:27:54.603406,2024-08-19 15:27:54.923125,319.722,425951.8173
534,2024-08-19 15:27:54.923141,2024-08-19 15:27:55.404669,481.5307,2024-08-19 15:27:55.404673,2024-08-19 15:27:55.715936,311.2664,426744.6285
535,2024-08-19 15:27:55.715953,2024-08-19 15:27:56.141680,425.7309,2024-08-19 15:27:56.141685,2024-08-19 15:27:56.466012,324.3312,427494.7048
536,2024-08-19 15:27:56.466029,2024-08-19 15:27:56.911709,445.6837,2024-08-19 15:27:56.911714,2024-08-19 15:27:57.229058,317.3477,428257.7502
537,2024-08-19 15:27:57.229076,2024-08-19 15:27:57.647939,418.8674,2024-08-19 15:27:57.647944,2024-08-19 15:27:57.998381,350.4414,429027.0744
538,2024-08-19 15:27:57.998399,2024-08-19 15:27:58.450459,452.0637,2024-08-19 15:27:58.450464,2024-08-19 15:27:58.763764,313.3047,429792.4575
539,2024-08-19 15:27:58.763782,2024-08-19 15:27:59.227999,464.2203,2024-08-19 15:27:59.228003,2024-08-19 15:27:59.545040,317.0392,430573.7319
540,2024-08-19 15:27:59.545056,2024-08-19 15:27:59.976578,431.5263,2024-08-19 15:27:59.976583,2024-08-19 15:28:00.296201,319.6221,431324.8939
541,2024-08-19 15:28:00.296219,2024-08-19 15:28:00.735629,439.4134,2024-08-19 15:28:00.735633,2024-08-19 15:28:01.077394,341.7625,432106.0848
542,2024-08-19 15:28:01.077408,2024-08-19 15:28:01.520580,443.1745,2024-08-19 15:28:01.520583,2024-08-19 15:28:01.840892,320.3128,432869.5847
543,2024-08-19 15:28:01.840906,2024-08-19 15:28:02.280856,439.9531,2024-08-19 15:28:02.280860,2024-08-19 15:28:02.605949,325.0918,433634.6403
544,2024-08-19 15:28:02.605963,2024-08-19 15:28:03.037349,431.3888,2024-08-19 15:28:03.037352,2024-08-19 15:28:03.360479,323.1286,434389.1697
545,2024-08-19 15:28:03.360490,2024-08-19 15:28:03.789657,429.1694,2024-08-19 15:28:03.789660,2024-08-19 15:28:04.113115,323.4578,435141.8063
546,2024-08-19 15:28:04.113128,2024-08-19 15:28:04.545449,432.3235,2024-08-19 15:28:04.545452,2024-08-19 15:28:04.891574,346.1239,435920.2647
547,2024-08-19 15:28:04.891585,2024-08-19 15:28:05.340712,449.1302,2024-08-19 15:28:05.340715,2024-08-19 15:28:05.670135,329.4229,436698.827
548,2024-08-19 15:28:05.670147,2024-08-19 15:28:06.131440,461.2978,2024-08-19 15:28:06.131445,2024-08-19 15:28:06.442972,311.5291,437471.6632
549,2024-08-19 15:28:06.442987,2024-08-19 15:28:06.878257,435.2735,2024-08-19 15:28:06.878261,2024-08-19 15:28:07.194018,315.7608,438222.7109
550,2024-08-19 15:28:07.194034,2024-08-19 15:28:07.623028,428.9964,2024-08-19 15:28:07.623031,2024-08-19 15:28:07.941236,318.2095,438969.9291
551,2024-08-19 15:28:07.941258,2024-08-19 15:28:08.374976,433.7228,2024-08-19 15:28:08.374981,2024-08-19 15:28:08.772739,397.7622,439801.4325
552,2024-08-19 15:28:08.772758,2024-08-19 15:28:09.367362,594.6081,2024-08-19 15:28:09.367367,2024-08-19 15:28:09.747427,380.0645,440776.1203
553,2024-08-19 15:28:09.747444,2024-08-19 15:28:10.188554,441.115,2024-08-19 15:28:10.188560,2024-08-19 15:28:10.499299,310.7431,441527.9919
554,2024-08-19 15:28:10.499317,2024-08-19 15:28:10.937398,438.0849,2024-08-19 15:28:10.937403,2024-08-19 15:28:11.250149,312.7503,442278.842
555,2024-08-19 15:28:11.250169,2024-08-19 15:28:11.688522,438.3563,2024-08-19 15:28:11.688527,2024-08-19 15:28:12.022347,333.8243,443051.04
556,2024-08-19 15:28:12.022448,2024-08-19 15:28:12.490509,468.0604,2024-08-19 15:28:12.490513,2024-08-19 15:28:12.803364,312.8549,443832.0573
557,2024-08-19 15:28:12.803382,2024-08-19 15:28:13.264632,461.2542,2024-08-19 15:28:13.264637,2024-08-19 15:28:13.586643,322.0104,444615.3363
558,2024-08-19 15:28:13.586658,2024-08-19 15:28:14.015244,428.5896,2024-08-19 15:28:14.015248,2024-08-19 15:28:14.332082,316.836,445360.7726
559,2024-08-19 15:28:14.332121,2024-08-19 15:28:14.764969,432.8497,2024-08-19 15:28:14.764971,2024-08-19 15:28:15.079268,314.2992,446107.9594
560,2024-08-19 15:28:15.079286,2024-08-19 15:28:15.532329,453.0465,2024-08-19 15:28:15.532334,2024-08-19 15:28:15.831453,299.124,446860.1465
561,2024-08-19 15:28:15.831475,2024-08-19 15:28:16.263889,432.4183,2024-08-19 15:28:16.263894,2024-08-19 15:28:16.617412,353.5229,447646.1061
562,2024-08-19 15:28:16.617431,2024-08-19 15:28:17.096605,479.1774,2024-08-19 15:28:17.096609,2024-08-19 15:28:17.443649,347.0444,448472.3425
563,2024-08-19 15:28:17.443667,2024-08-19 15:28:17.866338,422.6742,2024-08-19 15:28:17.866342,2024-08-19 15:28:18.170036,303.6985,449198.73
564,2024-08-19 15:28:18.170056,2024-08-19 15:28:18.586011,415.9589,2024-08-19 15:28:18.586016,2024-08-19 15:28:18.890900,304.8877,449919.593
565,2024-08-19 15:28:18.890922,2024-08-19 15:28:19.318228,427.3095,2024-08-19 15:28:19.318232,2024-08-19 15:28:19.634716,316.4884,450663.4095
566,2024-08-19 15:28:19.634739,2024-08-19 15:28:20.057710,422.9749,2024-08-19 15:28:20.057715,2024-08-19 15:28:20.372969,315.2579,451401.6621
567,2024-08-19 15:28:20.372988,2024-08-19 15:28:20.802908,429.9244,2024-08-19 15:28:20.802913,2024-08-19 15:28:21.125551,322.6464,452154.2482
568,2024-08-19 15:28:21.125573,2024-08-19 15:28:21.570288,444.7195,2024-08-19 15:28:21.570294,2024-08-19 15:28:21.891332,321.0427,452920.0253
569,2024-08-19 15:28:21.891350,2024-08-19 15:28:22.331746,440.3998,2024-08-19 15:28:22.331751,2024-08-19 15:28:22.665497,333.7501,453694.1902
570,2024-08-19 15:28:22.665515,2024-08-19 15:28:23.104323,438.8117,2024-08-19 15:28:23.104328,2024-08-19 15:28:23.446810,342.4861,454475.5029
571,2024-08-19 15:28:23.446837,2024-08-19 15:28:23.900409,453.5759,2024-08-19 15:28:23.900414,2024-08-19 15:28:24.248194,347.7841,455276.8868
572,2024-08-19 15:28:24.248216,2024-08-19 15:28:24.681298,433.0856,2024-08-19 15:28:24.681303,2024-08-19 15:28:25.011843,330.5437,456040.5356
573,2024-08-19 15:28:25.011862,2024-08-19 15:28:25.447358,435.4998,2024-08-19 15:28:25.447363,2024-08-19 15:28:25.762787,315.4285,456791.4801
574,2024-08-19 15:28:25.762805,2024-08-19 15:28:26.197147,434.3594,2024-08-19 15:28:26.197165,2024-08-19 15:28:26.509676,312.5157,457538.3696
575,2024-08-19 15:28:26.509700,2024-08-19 15:28:26.936708,427.0119,2024-08-19 15:28:26.936712,2024-08-19 15:28:27.254006,317.2977,458282.6991
576,2024-08-19 15:28:27.254024,2024-08-19 15:28:27.744927,490.9068,2024-08-19 15:28:27.744932,2024-08-19 15:28:28.076538,331.6098,459105.2308
577,2024-08-19 15:28:28.076556,2024-08-19 15:28:28.513232,436.6798,2024-08-19 15:28:28.513237,2024-08-19 15:28:28.838893,325.6607,459867.5863
578,2024-08-19 15:28:28.838911,2024-08-19 15:28:29.259919,421.0112,2024-08-19 15:28:29.259923,2024-08-19 15:28:29.582761,322.8411,460611.4533
579,2024-08-19 15:28:29.582778,2024-08-19 15:28:30.022740,439.9656,2024-08-19 15:28:30.022744,2024-08-19 15:28:30.333422,310.6817,461362.115
580,2024-08-19 15:28:30.333439,2024-08-19 15:28:30.744914,411.4769,2024-08-19 15:28:30.744917,2024-08-19 15:28:31.052273,307.3592,462080.9648
581,2024-08-19 15:28:31.052287,2024-08-19 15:28:31.464905,412.6202,2024-08-19 15:28:31.464909,2024-08-19 15:28:31.770997,306.091,462799.6886
582,2024-08-19 15:28:31.771011,2024-08-19 15:28:32.226747,455.7395,2024-08-19 15:28:32.226751,2024-08-19 15:28:32.542627,315.8774,463571.3174
583,2024-08-19 15:28:32.542639,2024-08-19 15:28:32.967092,424.4567,2024-08-19 15:28:32.967096,2024-08-19 15:28:33.271720,304.6257,464300.4109
584,2024-08-19 15:28:33.271735,2024-08-19 15:28:33.715257,443.5236,2024-08-19 15:28:33.715259,2024-08-19 15:28:34.033176,317.9246,465061.8728
585,2024-08-19 15:28:34.033195,2024-08-19 15:28:34.443253,410.0619,2024-08-19 15:28:34.443257,2024-08-19 15:28:34.776124,332.8708,465804.817
586,2024-08-19 15:28:34.776138,2024-08-19 15:28:35.232218,456.0827,2024-08-19 15:28:35.232221,2024-08-19 15:28:35.576752,344.5335,466605.4431
587,2024-08-19 15:28:35.576788,2024-08-19 15:28:36.022168,445.3832,2024-08-19 15:28:36.022171,2024-08-19 15:28:36.351354,329.1948,467380.0549
588,2024-08-19 15:28:36.351377,2024-08-19 15:28:36.906693,555.3194,2024-08-19 15:28:36.906696,2024-08-19 15:28:37.227157,320.4623,468255.8476
589,2024-08-19 15:28:37.227171,2024-08-19 15:28:37.658194,431.026,2024-08-19 15:28:37.658197,2024-08-19 15:28:37.984069,325.8754,469012.7613
590,2024-08-19 15:28:37.984085,2024-08-19 15:28:38.439132,455.0509,2024-08-19 15:28:38.439136,2024-08-19 15:28:38.760478,321.3458,469789.1706
591,2024-08-19 15:28:38.760492,2024-08-19 15:28:39.184645,424.1576,2024-08-19 15:28:39.184649,2024-08-19 15:28:39.534263,349.6174,470562.9559
592,2024-08-19 15:28:39.534280,2024-08-19 15:28:39.962833,428.5566,2024-08-19 15:28:39.962838,2024-08-19 15:28:40.302684,339.8503,471331.3771
593,2024-08-19 15:28:40.302709,2024-08-19 15:28:40.728077,425.3722,2024-08-19 15:28:40.728082,2024-08-19 15:28:41.041497,313.4191,472070.1901
594,2024-08-19 15:28:41.041519,2024-08-19 15:28:41.476614,435.0987,2024-08-19 15:28:41.476619,2024-08-19 15:28:41.805815,329.2004,472834.5082
595,2024-08-19 15:28:41.805838,2024-08-19 15:28:42.243326,437.4917,2024-08-19 15:28:42.243331,2024-08-19 15:28:42.576359,333.032,473605.0521
596,2024-08-19 15:28:42.576378,2024-08-19 15:28:43.011521,435.1509,2024-08-19 15:28:43.011529,2024-08-19 15:28:43.368552,357.0239,474397.2421
597,2024-08-19 15:28:43.368564,2024-08-19 15:28:43.849971,481.4114,2024-08-19 15:28:43.849975,2024-08-19 15:28:44.162487,312.5157,475191.1799
598,2024-08-19 15:28:44.162501,2024-08-19 15:28:44.647737,485.2381,2024-08-19 15:28:44.647740,2024-08-19 15:28:45.002526,354.788,476031.2168
599,2024-08-19 15:28:45.002538,2024-08-19 15:28:45.440306,437.7707,2024-08-19 15:28:45.440309,2024-08-19 15:28:45.815640,375.3333,476844.3313
600,2024-08-19 15:28:45.815652,2024-08-19 15:28:46.240858,425.2095,2024-08-19 15:28:46.240862,2024-08-19 15:28:46.550121,309.2609,477578.8113
601,2024-08-19 15:28:46.550133,2024-08-19 15:28:46.992125,441.9941,2024-08-19 15:28:46.992128,2024-08-19 15:28:47.301176,309.05,478329.8667
602,2024-08-19 15:28:47.301188,2024-08-19 15:28:47.730213,429.0266,2024-08-19 15:28:47.730215,2024-08-19 15:28:48.045270,315.0564,479073.9605
603,2024-08-19 15:28:48.045281,2024-08-19 15:28:48.510899,465.6212,2024-08-19 15:28:48.510903,2024-08-19 15:28:48.829242,318.3405,479857.9324
604,2024-08-19 15:28:48.829254,2024-08-19 15:28:49.249753,420.5025,2024-08-19 15:28:49.249757,2024-08-19 15:28:49.568709,318.9532,480597.399
605,2024-08-19 15:28:49.568721,2024-08-19 15:28:49.994381,425.6623,2024-08-19 15:28:49.994383,2024-08-19 15:28:50.314287,319.9072,481342.9794
606,2024-08-19 15:28:50.314301,2024-08-19 15:28:50.745376,431.0763,2024-08-19 15:28:50.745378,2024-08-19 15:28:51.054193,308.8174,482082.8839
607,2024-08-19 15:28:51.054204,2024-08-19 15:28:51.472939,418.7371,2024-08-19 15:28:51.472942,2024-08-19 15:28:51.803497,330.558,482832.1886
608,2024-08-19 15:28:51.803509,2024-08-19 15:28:52.247256,443.7503,2024-08-19 15:28:52.247260,2024-08-19 15:28:52.591181,343.9233,483619.8719
609,2024-08-19 15:28:52.591195,2024-08-19 15:28:53.012031,420.8386,2024-08-19 15:28:53.012034,2024-08-19 15:28:53.323606,311.5814,484352.304
610,2024-08-19 15:28:53.323625,2024-08-19 15:28:53.754567,430.9428,2024-08-19 15:28:53.754569,2024-08-19 15:28:54.065239,310.6729,485093.9304
611,2024-08-19 15:28:54.065250,2024-08-19 15:28:54.476926,411.6789,2024-08-19 15:28:54.476929,2024-08-19 15:28:54.818012,341.0861,485846.7042
612,2024-08-19 15:28:54.818029,2024-08-19 15:28:55.211027,393.0006,2024-08-19 15:28:55.211030,2024-08-19 15:28:55.512915,301.8867,486541.6051
613,2024-08-19 15:28:55.512925,2024-08-19 15:28:55.988000,475.0771,2024-08-19 15:28:55.988003,2024-08-19 15:28:56.290621,302.6214,487319.3132
614,2024-08-19 15:28:56.290636,2024-08-19 15:28:56.706931,416.2987,2024-08-19 15:28:56.706935,2024-08-19 15:28:57.052034,345.1087,488080.7323
615,2024-08-19 15:28:57.052055,2024-08-19 15:28:57.474677,422.6245,2024-08-19 15:28:57.474680,2024-08-19 15:28:57.777136,302.4577,488805.8265
616,2024-08-19 15:28:57.777173,2024-08-19 15:28:58.202644,425.4749,2024-08-19 15:28:58.202648,2024-08-19 15:28:58.508223,305.5777,489536.9144
617,2024-08-19 15:28:58.508242,2024-08-19 15:28:58.930899,422.6601,2024-08-19 15:28:58.930902,2024-08-19 15:28:59.241882,310.9816,490270.5726
618,2024-08-19 15:28:59.241894,2024-08-19 15:28:59.673653,431.7593,2024-08-19 15:28:59.673655,2024-08-19 15:28:59.986946,313.2941,491015.6379
619,2024-08-19 15:28:59.986959,2024-08-19 15:29:00.422456,435.5,2024-08-19 15:29:00.422459,2024-08-19 15:29:00.739803,317.3467,491768.4948
620,2024-08-19 15:29:00.739819,2024-08-19 15:29:01.161503,421.6877,2024-08-19 15:29:01.161508,2024-08-19 15:29:01.473293,311.7892,492501.986
621,2024-08-19 15:29:01.473310,2024-08-19 15:29:01.907266,433.9591,2024-08-19 15:29:01.907270,2024-08-19 15:29:02.222193,314.9268,493250.8862
622,2024-08-19 15:29:02.222213,2024-08-19 15:29:02.669290,447.081,2024-08-19 15:29:02.669295,2024-08-19 15:29:03.004232,334.941,494032.9249
623,2024-08-19 15:29:03.004254,2024-08-19 15:29:03.435465,431.2151,2024-08-19 15:29:03.435470,2024-08-19 15:29:03.750634,315.1684,494779.3273
624,2024-08-19 15:29:03.750654,2024-08-19 15:29:04.202160,451.5102,2024-08-19 15:29:04.202165,2024-08-19 15:29:04.520258,318.0968,495548.9506
625,2024-08-19 15:29:04.520276,2024-08-19 15:29:04.957412,437.1405,2024-08-19 15:29:04.957417,2024-08-19 15:29:05.269037,311.6244,496297.7308
626,2024-08-19 15:29:05.269055,2024-08-19 15:29:05.709409,440.3577,2024-08-19 15:29:05.709413,2024-08-19 15:29:06.027107,317.6978,497055.7999
627,2024-08-19 15:29:06.027124,2024-08-19 15:29:06.460128,433.0079,2024-08-19 15:29:06.460133,2024-08-19 15:29:06.770714,310.5849,497799.407
628,2024-08-19 15:29:06.770730,2024-08-19 15:29:07.205629,434.9012,2024-08-19 15:29:07.205632,2024-08-19 15:29:07.514190,308.5598,498542.8806
629,2024-08-19 15:29:07.514201,2024-08-19 15:29:07.934329,420.1304,2024-08-19 15:29:07.934332,2024-08-19 15:29:08.241688,307.3592,499270.38
630,2024-08-19 15:29:08.241701,2024-08-19 15:29:08.680510,438.8123,2024-08-19 15:29:08.680513,2024-08-19 15:29:08.994952,314.4423,500023.6445
631,2024-08-19 15:29:08.994968,2024-08-19 15:29:09.418570,423.6037,2024-08-19 15:29:09.418572,2024-08-19 15:29:09.761140,342.5701,500789.8309
632,2024-08-19 15:29:09.761153,2024-08-19 15:29:10.199232,438.0826,2024-08-19 15:29:10.199237,2024-08-19 15:29:10.665890,466.657,501694.5828
633,2024-08-19 15:29:10.665912,2024-08-19 15:29:11.191908,526.0005,2024-08-19 15:29:11.191913,2024-08-19 15:29:11.494956,303.0473,502523.6492
634,2024-08-19 15:29:11.494974,2024-08-19 15:29:11.923773,428.8025,2024-08-19 15:29:11.923778,2024-08-19 15:29:12.247021,323.2478,503275.7143
635,2024-08-19 15:29:12.247039,2024-08-19 15:29:12.683870,436.8349,2024-08-19 15:29:12.683874,2024-08-19 15:29:12.999365,315.4948,504028.0583
636,2024-08-19 15:29:12.999382,2024-08-19 15:29:13.468856,469.4756,2024-08-19 15:29:13.468858,2024-08-19 15:29:13.778722,309.8653,504807.4124
637,2024-08-19 15:29:13.778731,2024-08-19 15:29:14.204110,425.3812,2024-08-19 15:29:14.204113,2024-08-19 15:29:14.518285,314.1756,505546.977
638,2024-08-19 15:29:14.518300,2024-08-19 15:29:14.974606,456.3091,2024-08-19 15:29:14.974610,2024-08-19 15:29:15.300458,325.8502,506329.1487
639,2024-08-19 15:29:15.300470,2024-08-19 15:29:15.733939,433.4721,2024-08-19 15:29:15.733942,2024-08-19 15:29:16.052577,318.637,507081.2679
640,2024-08-19 15:29:16.052588,2024-08-19 15:29:16.496564,443.9795,2024-08-19 15:29:16.496568,2024-08-19 15:29:16.870362,373.7969,507899.0534
641,2024-08-19 15:29:16.870379,2024-08-19 15:29:17.296556,426.1798,2024-08-19 15:29:17.296559,2024-08-19 15:29:17.619271,322.7138,508647.9613
642,2024-08-19 15:29:17.619283,2024-08-19 15:29:18.110045,490.7648,2024-08-19 15:29:18.110048,2024-08-19 15:29:18.441096,331.0512,509469.7879
643,2024-08-19 15:29:18.441111,2024-08-19 15:29:18.918113,477.0051,2024-08-19 15:29:18.918117,2024-08-19 15:29:19.286084,367.9698,510314.7755
644,2024-08-19 15:29:19.286100,2024-08-19 15:29:19.716370,430.2736,2024-08-19 15:29:19.716374,2024-08-19 15:29:20.056085,339.7152,511084.7785
645,2024-08-19 15:29:20.056135,2024-08-19 15:29:20.498064,441.9322,2024-08-19 15:29:20.498069,2024-08-19 15:29:20.816551,318.4863,511845.2439
646,2024-08-19 15:29:20.816763,2024-08-19 15:29:21.267734,450.972,2024-08-19 15:29:21.267738,2024-08-19 15:29:21.586867,319.1326,512615.56
647,2024-08-19 15:29:21.586883,2024-08-19 15:29:22.046970,460.0897,2024-08-19 15:29:22.046973,2024-08-19 15:29:22.359234,312.2638,513387.9254
648,2024-08-19 15:29:22.359247,2024-08-19 15:29:22.793065,433.8211,2024-08-19 15:29:22.793068,2024-08-19 15:29:23.109075,316.0102,514137.7675
649,2024-08-19 15:29:23.109089,2024-08-19 15:29:23.530851,421.7641,2024-08-19 15:29:23.530854,2024-08-19 15:29:23.841982,311.1305,514870.673
650,2024-08-19 15:29:23.841993,2024-08-19 15:29:24.285752,443.7615,2024-08-19 15:29:24.285754,2024-08-19 15:29:24.632800,347.0494,515661.4927
651,2024-08-19 15:29:24.632816,2024-08-19 15:29:25.056445,423.6334,2024-08-19 15:29:25.056449,2024-08-19 15:29:25.375703,319.2556,516404.3937
652,2024-08-19 15:29:25.375714,2024-08-19 15:29:25.806852,431.1394,2024-08-19 15:29:25.806854,2024-08-19 15:29:26.161844,354.9923,517190.5353
653,2024-08-19 15:29:26.161855,2024-08-19 15:29:26.613961,452.1086,2024-08-19 15:29:26.613964,2024-08-19 15:29:26.939030,325.0683,517967.7214
654,2024-08-19 15:29:26.939047,2024-08-19 15:29:27.441346,502.3027,2024-08-19 15:29:27.441350,2024-08-19 15:29:27.872423,431.0745,518901.1138
655,2024-08-19 15:29:27.872435,2024-08-19 15:29:28.371746,499.3135,2024-08-19 15:29:28.371749,2024-08-19 15:29:28.681041,309.2959,519709.7336
656,2024-08-19 15:29:28.681056,2024-08-19 15:29:29.109222,428.1684,2024-08-19 15:29:29.109225,2024-08-19 15:29:29.440294,331.0708,520468.9848
657,2024-08-19 15:29:29.440305,2024-08-19 15:29:29.871604,431.3013,2024-08-19 15:29:29.871607,2024-08-19 15:29:30.179521,307.9163,521208.2119
658,2024-08-19 15:29:30.179534,2024-08-19 15:29:30.614124,434.593,2024-08-19 15:29:30.614128,2024-08-19 15:29:30.925411,311.2845,521954.1012
659,2024-08-19 15:29:30.925423,2024-08-19 15:29:31.370087,444.6664,2024-08-19 15:29:31.370089,2024-08-19 15:29:31.691427,321.3393,522720.1175
660,2024-08-19 15:29:31.691439,2024-08-19 15:29:32.117451,426.0153,2024-08-19 15:29:32.117455,2024-08-19 15:29:32.480504,363.053,523509.1964
661,2024-08-19 15:29:32.480519,2024-08-19 15:29:32.919549,439.0338,2024-08-19 15:29:32.919553,2024-08-19 15:29:33.237648,318.0982,524266.3398
662,2024-08-19 15:29:33.237662,2024-08-19 15:29:33.659293,421.6345,2024-08-19 15:29:33.659297,2024-08-19 15:29:33.985392,326.097,525014.0825
663,2024-08-19 15:29:33.985403,2024-08-19 15:29:34.454713,469.3124,2024-08-19 15:29:34.454716,2024-08-19 15:29:34.781761,327.0493,525810.4537
664,2024-08-19 15:29:34.781776,2024-08-19 15:29:35.212098,430.3251,2024-08-19 15:29:35.212101,2024-08-19 15:29:35.536811,324.711,526565.5013
665,2024-08-19 15:29:35.536821,2024-08-19 15:29:35.967345,430.5259,2024-08-19 15:29:35.967348,2024-08-19 15:29:36.286233,318.8876,527314.9241
666,2024-08-19 15:29:36.286248,2024-08-19 15:29:36.722666,436.421,2024-08-19 15:29:36.722670,2024-08-19 15:29:37.051043,328.3768,528079.7353
667,2024-08-19 15:29:37.051060,2024-08-19 15:29:37.487198,436.1405,2024-08-19 15:29:37.487201,2024-08-19 15:29:37.809824,322.6253,528838.5148
668,2024-08-19 15:29:37.809835,2024-08-19 15:29:38.291521,481.6888,2024-08-19 15:29:38.291524,2024-08-19 15:29:38.613356,321.8345,529642.0475
669,2024-08-19 15:29:38.613370,2024-08-19 15:29:39.050175,436.808,2024-08-19 15:29:39.050179,2024-08-19 15:29:39.387507,337.3297,530416.197
670,2024-08-19 15:29:39.387518,2024-08-19 15:29:39.851299,463.7824,2024-08-19 15:29:39.851301,2024-08-19 15:29:40.171777,320.4784,531200.4684
671,2024-08-19 15:29:40.171789,2024-08-19 15:29:40.614060,442.2746,2024-08-19 15:29:40.614064,2024-08-19 15:29:40.931781,317.7192,531960.4722
672,2024-08-19 15:29:40.931795,2024-08-19 15:29:41.349118,417.3251,2024-08-19 15:29:41.349120,2024-08-19 15:29:41.660159,311.0407,532688.8498
673,2024-08-19 15:29:41.660169,2024-08-19 15:29:42.095958,435.7911,2024-08-19 15:29:42.095960,2024-08-19 15:29:42.417812,321.8538,533446.5031
674,2024-08-19 15:29:42.417843,2024-08-19 15:29:42.854657,436.8166,2024-08-19 15:29:42.854660,2024-08-19 15:29:43.173817,319.1595,534202.5087
675,2024-08-19 15:29:43.173831,2024-08-19 15:29:43.611619,437.7914,2024-08-19 15:29:43.611623,2024-08-19 15:29:43.951788,340.1676,534980.4791
676,2024-08-19 15:29:43.951800,2024-08-19 15:29:44.396594,444.7958,2024-08-19 15:29:44.396596,2024-08-19 15:29:44.712042,315.4502,535740.7353
