ts_in,ts_out,delay,JointPosition1,JointPosition2,JointPosition3,JointPosition4,JointPosition5,JointPosition6,JointPosition7,GripperData_Width,GripperData_Speed
2024-08-14 18:38:18.7658704,2024-08-14 18:38:18.7660174,0.147,-0.847169,-0.015153,-0.001274,-2.897892,-0.000458,2.881492,-0.062455,0.01000000000000,0.010000
2024-08-14 18:38:18.7759954,2024-08-14 18:38:18.7761519,0.1565,-0.847241,-0.014926,-0.001263,-2.897830,-0.000457,2.881659,-0.062538,0.01000000000000,0.010000
2024-08-14 18:38:18.7861094,2024-08-14 18:38:18.7861943,0.0849,-0.847855,-0.013191,-0.001192,-2.897293,-0.000455,2.882869,-0.063135,0.01000000000000,0.010000
2024-08-14 18:38:18.7962191,2024-08-14 18:38:18.7963186,0.0995,-0.848572,-0.011158,-0.001108,-2.896684,-0.000449,2.884280,-0.063829,0.01000000000000,0.010000
2024-08-14 18:38:18.8296452,2024-08-14 18:38:18.8297560,0.1108,-0.849235,-0.009283,-0.001031,-2.896129,-0.000445,2.885506,-0.064451,0.01000000000000,0.010000
2024-08-14 18:38:18.8306299,2024-08-14 18:38:18.8307323,0.1024,-0.851522,-0.003386,-0.000735,-2.894405,-0.000419,2.889524,-0.066472,0.01000000000000,0.010000
2024-08-14 18:38:18.8315341,2024-08-14 18:38:18.8316178,0.0837,-0.851562,-0.003295,-0.000728,-2.894377,-0.000420,2.889591,-0.066499,0.01000000000000,0.010000
2024-08-14 18:38:18.8336347,2024-08-14 18:38:18.8337133,0.0786,-0.851599,-0.003193,-0.000727,-2.894342,-0.000421,2.889654,-0.066533,0.01000000000000,0.010000
2024-08-14 18:38:18.8458651,2024-08-14 18:38:18.8459609,0.0958,-0.851641,-0.003099,-0.000723,-2.894310,-0.000421,2.889718,-0.066570,0.01000000000000,0.010000
2024-08-14 18:38:18.8559744,2024-08-14 18:38:18.8560626,0.0882,-0.851674,-0.003002,-0.000714,-2.894284,-0.000423,2.889785,-0.066598,0.01000000000000,0.010000
2024-08-14 18:38:18.8660895,2024-08-14 18:38:18.8661823,0.0928,-0.852090,-0.002052,-0.000666,-2.893964,-0.000418,2.890489,-0.066941,0.01000000000000,0.010000
2024-08-14 18:38:18.8762008,2024-08-14 18:38:18.8763027,0.1019,-0.852382,-0.001433,-0.000635,-2.893765,-0.000418,2.890922,-0.067158,0.01000000000000,0.010000
2024-08-14 18:38:18.9096397,2024-08-14 18:38:18.9097545,0.1148,-0.852617,-0.000977,-0.000601,-2.893613,-0.000412,2.891257,-0.067304,0.01000000000000,0.010000
2024-08-14 18:38:18.7162531,2024-08-14 18:38:19.1434114,427.1583,-0.852617,-0.000977,-0.000601,-2.893613,-0.000412,2.891257,-0.067304,0.01000000000000,0.010000
2024-08-14 18:38:23.3856212,2024-08-14 18:38:23.3857707,0.1495,-0.853046,-0.000385,-0.000462,-2.893316,-0.000353,2.891635,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.3865062,2024-08-14 18:38:23.3867002,0.194,-0.853047,-0.000393,-0.000462,-2.893311,-0.000354,2.891636,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.3874412,2024-08-14 18:38:23.3875518,0.1106,-0.853044,-0.000385,-0.000462,-2.893311,-0.000351,2.891634,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.3884517,2024-08-14 18:38:23.3885618,0.1101,-0.853046,-0.000385,-0.000460,-2.893308,-0.000352,2.891635,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.3895034,2024-08-14 18:38:23.3895916,0.0882,-0.853050,-0.000383,-0.000462,-2.893313,-0.000351,2.891635,-0.067521,0.02000000000000,0.020000
2024-08-14 18:38:23.3905191,2024-08-14 18:38:23.3906074,0.0883,-0.853046,-0.000383,-0.000462,-2.893315,-0.000355,2.891634,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.3914314,2024-08-14 18:38:23.3915381,0.1067,-0.853045,-0.000388,-0.000462,-2.893313,-0.000355,2.891635,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.3924378,2024-08-14 18:38:23.3925304,0.0926,-0.853043,-0.000383,-0.000467,-2.893318,-0.000356,2.891635,-0.067519,0.02000000000000,0.020000
2024-08-14 18:38:23.3933881,2024-08-14 18:38:23.3934809,0.0928,-0.853042,-0.000385,-0.000462,-2.893316,-0.000356,2.891634,-0.067519,0.02000000000000,0.020000
2024-08-14 18:38:23.3945292,2024-08-14 18:38:23.3946238,0.0946,-0.853044,-0.000383,-0.000465,-2.893314,-0.000356,2.891634,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.3954475,2024-08-14 18:38:23.3956356,0.1881,-0.853043,-0.000393,-0.000467,-2.893316,-0.000357,2.891634,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.3963522,2024-08-14 18:38:23.3964407,0.0885,-0.853047,-0.000388,-0.000465,-2.893311,-0.000355,2.891632,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.3973855,2024-08-14 18:38:23.3975304,0.1449,-0.853044,-0.000385,-0.000462,-2.893313,-0.000357,2.891635,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.3984329,2024-08-14 18:38:23.3985335,0.1006,-0.853048,-0.000388,-0.000460,-2.893316,-0.000356,2.891635,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.3994395,2024-08-14 18:38:23.3995380,0.0985,-0.853047,-0.000388,-0.000462,-2.893311,-0.000358,2.891635,-0.067521,0.02000000000000,0.020000
2024-08-14 18:38:23.4004281,2024-08-14 18:38:23.4005207,0.0926,-0.853042,-0.000380,-0.000462,-2.893311,-0.000351,2.891636,-0.067516,0.02000000000000,0.020000
2024-08-14 18:38:23.4014082,2024-08-14 18:38:23.4014954,0.0872,-0.853049,-0.000388,-0.000462,-2.893318,-0.000352,2.891634,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.4024215,2024-08-14 18:38:23.4025173,0.0958,-0.853047,-0.000390,-0.000462,-2.893316,-0.000355,2.891634,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.4034021,2024-08-14 18:38:23.4034931,0.091,-0.853047,-0.000383,-0.000460,-2.893311,-0.000353,2.891636,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.4044582,2024-08-14 18:38:23.4045702,0.112,-0.853040,-0.000390,-0.000462,-2.893310,-0.000357,2.891636,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.4054889,2024-08-14 18:38:23.4055922,0.1033,-0.853041,-0.000388,-0.000462,-2.893310,-0.000354,2.891635,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.4065714,2024-08-14 18:38:23.4066693,0.0979,-0.853047,-0.000383,-0.000460,-2.893315,-0.000353,2.891634,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.4088417,2024-08-14 18:38:23.4089937,0.152,-0.853044,-0.000388,-0.000465,-2.893315,-0.000352,2.891635,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.4088623,2024-08-14 18:38:23.4090499,0.1876,-0.853044,-0.000388,-0.000465,-2.893315,-0.000352,2.891635,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.4094459,2024-08-14 18:38:23.4095651,0.1192,-0.853041,-0.000385,-0.000457,-2.893316,-0.000355,2.891635,-0.067526,0.02000000000000,0.020000
2024-08-14 18:38:23.4104526,2024-08-14 18:38:23.4105440,0.0914,-0.853043,-0.000390,-0.000462,-2.893314,-0.000358,2.891636,-0.067521,0.02000000000000,0.020000
2024-08-14 18:38:23.4114099,2024-08-14 18:38:23.4114883,0.0784,-0.853047,-0.000385,-0.000462,-2.893313,-0.000354,2.891637,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.4124901,2024-08-14 18:38:23.4125909,0.1008,-0.853047,-0.000388,-0.000457,-2.893313,-0.000356,2.891634,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.4134394,2024-08-14 18:38:23.4135468,0.1074,-0.853041,-0.000390,-0.000462,-2.893313,-0.000352,2.891634,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.4145357,2024-08-14 18:38:23.4146376,0.1019,-0.853044,-0.000388,-0.000465,-2.893313,-0.000355,2.891635,-0.067521,0.02000000000000,0.020000
2024-08-14 18:38:23.4154115,2024-08-14 18:38:23.4154914,0.0799,-0.853044,-0.000383,-0.000465,-2.893315,-0.000355,2.891634,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.4164225,2024-08-14 18:38:23.4165263,0.1038,-0.853046,-0.000383,-0.000460,-2.893315,-0.000354,2.891635,-0.067519,0.02000000000000,0.020000
2024-08-14 18:38:23.4174613,2024-08-14 18:38:23.4175491,0.0878,-0.853046,-0.000385,-0.000465,-2.893310,-0.000356,2.891635,-0.067522,0.02000000000000,0.020000
2024-08-14 18:38:23.4185199,2024-08-14 18:38:23.4185993,0.0794,-0.853045,-0.000383,-0.000462,-2.893315,-0.000352,2.891635,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.4194787,2024-08-14 18:38:23.4195841,0.1054,-0.853044,-0.000385,-0.000462,-2.893310,-0.000355,2.891635,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.4203351,2024-08-14 18:38:23.4204168,0.0817,-0.853044,-0.000383,-0.000462,-2.893315,-0.000354,2.891635,-0.067521,0.02000000000000,0.020000
2024-08-14 18:38:23.4213836,2024-08-14 18:38:23.4215105,0.1269,-0.853044,-0.000380,-0.000462,-2.893308,-0.000354,2.891636,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.4224093,2024-08-14 18:38:23.4225037,0.0944,-0.853041,-0.000383,-0.000457,-2.893315,-0.000353,2.891634,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.4233353,2024-08-14 18:38:23.4234309,0.0956,-0.853041,-0.000385,-0.000462,-2.893311,-0.000350,2.891635,-0.067522,0.02000000000000,0.020000
2024-08-14 18:38:23.4245275,2024-08-14 18:38:23.4246419,0.1144,-0.853047,-0.000385,-0.000463,-2.893311,-0.000352,2.891634,-0.067519,0.02000000000000,0.020000
2024-08-14 18:38:23.4254053,2024-08-14 18:38:23.4254977,0.0924,-0.853047,-0.000385,-0.000462,-2.893313,-0.000355,2.891635,-0.067525,0.02000000000000,0.020000
2024-08-14 18:38:23.4264302,2024-08-14 18:38:23.4265596,0.1294,-0.853045,-0.000385,-0.000462,-2.893318,-0.000357,2.891635,-0.067521,0.02000000000000,0.020000
2024-08-14 18:38:23.4273445,2024-08-14 18:38:23.4274397,0.0952,-0.853044,-0.000380,-0.000457,-2.893316,-0.000353,2.891635,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.4284831,2024-08-14 18:38:23.4285832,0.1001,-0.853046,-0.000388,-0.000460,-2.893316,-0.000351,2.891637,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.4293934,2024-08-14 18:38:23.4294951,0.1017,-0.853044,-0.000385,-0.000462,-2.893319,-0.000352,2.891634,-0.067517,0.02000000000000,0.020000
2024-08-14 18:38:23.4303981,2024-08-14 18:38:23.4305024,0.1043,-0.853046,-0.000388,-0.000465,-2.893314,-0.000354,2.891632,-0.067525,0.02000000000000,0.020000
2024-08-14 18:38:23.4313695,2024-08-14 18:38:23.4314638,0.0943,-0.853044,-0.000390,-0.000460,-2.893313,-0.000354,2.891635,-0.067522,0.02000000000000,0.020000
2024-08-14 18:38:23.4323275,2024-08-14 18:38:23.4324288,0.1013,-0.853044,-0.000388,-0.000460,-2.893311,-0.000354,2.891636,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.4333246,2024-08-14 18:38:23.4334096,0.085,-0.853041,-0.000380,-0.000462,-2.893313,-0.000354,2.891636,-0.067524,0.02000000000000,0.020000
2024-08-14 18:38:23.4344737,2024-08-14 18:38:23.4345663,0.0926,-0.853047,-0.000383,-0.000460,-2.893313,-0.000356,2.891632,-0.067516,0.02000000000000,0.020000
2024-08-14 18:38:23.4353706,2024-08-14 18:38:23.4355297,0.1591,-0.853041,-0.000380,-0.000462,-2.893316,-0.000351,2.891636,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.4363997,2024-08-14 18:38:23.4364929,0.0932,-0.853046,-0.000383,-0.000462,-2.893314,-0.000355,2.891635,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.4373707,2024-08-14 18:38:23.4375363,0.1656,-0.853044,-0.000385,-0.000460,-2.893313,-0.000357,2.891634,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.4383861,2024-08-14 18:38:23.4384880,0.1019,-0.853041,-0.000390,-0.000465,-2.893313,-0.000355,2.891635,-0.067525,0.02000000000000,0.020000
2024-08-14 18:38:23.4393627,2024-08-14 18:38:23.4394549,0.0922,-0.853041,-0.000383,-0.000465,-2.893311,-0.000355,2.891637,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.4404235,2024-08-14 18:38:23.4405849,0.1614,-0.853039,-0.000383,-0.000462,-2.893318,-0.000356,2.891635,-0.067521,0.02000000000000,0.020000
2024-08-14 18:38:23.4413716,2024-08-14 18:38:23.4415344,0.1628,-0.853046,-0.000380,-0.000462,-2.893314,-0.000355,2.891635,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.4424091,2024-08-14 18:38:23.4425357,0.1266,-0.853046,-0.000383,-0.000462,-2.893316,-0.000356,2.891635,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.4433803,2024-08-14 18:38:23.4434666,0.0863,-0.853046,-0.000383,-0.000465,-2.893310,-0.000353,2.891635,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.4444090,2024-08-14 18:38:23.4445594,0.1504,-0.853042,-0.000388,-0.000462,-2.893316,-0.000352,2.891635,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.4453652,2024-08-14 18:38:23.4455131,0.1479,-0.853047,-0.000385,-0.000457,-2.893311,-0.000355,2.891635,-0.067519,0.02000000000000,0.020000
2024-08-14 18:38:23.4464024,2024-08-14 18:38:23.4465677,0.1653,-0.853041,-0.000383,-0.000462,-2.893314,-0.000355,2.891637,-0.067522,0.02000000000000,0.020000
2024-08-14 18:38:23.4483802,2024-08-14 18:38:23.4485218,0.1416,-0.853044,-0.000385,-0.000462,-2.893314,-0.000351,2.891635,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.4494548,2024-08-14 18:38:23.4495990,0.1442,-0.853044,-0.000388,-0.000460,-2.893313,-0.000357,2.891635,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.4505097,2024-08-14 18:38:23.4506083,0.0986,-0.853046,-0.000388,-0.000465,-2.893316,-0.000355,2.891636,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.4513999,2024-08-14 18:38:23.4515629,0.163,-0.853045,-0.000383,-0.000460,-2.893311,-0.000356,2.891636,-0.067521,0.02000000000000,0.020000
2024-08-14 18:38:23.4597672,2024-08-14 18:38:23.4599122,0.145,-0.853051,-0.000385,-0.000462,-2.893313,-0.000356,2.891636,-0.067517,0.02000000000000,0.020000
2024-08-14 18:38:23.4698814,2024-08-14 18:38:23.4700302,0.1488,-0.853042,-0.000385,-0.000460,-2.893310,-0.000355,2.891634,-0.067521,0.02000000000000,0.020000
2024-08-14 18:38:23.4800080,2024-08-14 18:38:23.4801651,0.1571,-0.853046,-0.000388,-0.000460,-2.893313,-0.000354,2.891634,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.4901206,2024-08-14 18:38:23.4902657,0.1451,-0.853044,-0.000385,-0.000462,-2.893314,-0.000352,2.891635,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.5216984,2024-08-14 18:38:23.5218098,0.1114,-0.853042,-0.000383,-0.000460,-2.893318,-0.000353,2.891635,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.5223714,2024-08-14 18:38:23.5224976,0.1262,-0.853045,-0.000388,-0.000460,-2.893313,-0.000352,2.891636,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.5234317,2024-08-14 18:38:23.5235936,0.1619,-0.853049,-0.000383,-0.000462,-2.893310,-0.000350,2.891637,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.5306952,2024-08-14 18:38:23.5308436,0.1484,-0.853044,-0.000380,-0.000465,-2.893315,-0.000354,2.891637,-0.067521,0.02000000000000,0.020000
2024-08-14 18:38:23.5377894,2024-08-14 18:38:23.5379348,0.1454,-0.853048,-0.000385,-0.000462,-2.893313,-0.000354,2.891635,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.5500399,2024-08-14 18:38:23.5502204,0.1805,-0.853047,-0.000380,-0.000462,-2.893311,-0.000355,2.891636,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.5601637,2024-08-14 18:38:23.5603617,0.198,-0.853043,-0.000387,-0.000462,-2.893308,-0.000354,2.891636,-0.067521,0.02000000000000,0.020000
2024-08-14 18:38:23.5702780,2024-08-14 18:38:23.5703784,0.1004,-0.853046,-0.000385,-0.000465,-2.893313,-0.000358,2.891636,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.5803865,2024-08-14 18:38:23.5804833,0.0968,-0.853049,-0.000391,-0.000457,-2.893310,-0.000351,2.891638,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.6136367,2024-08-14 18:38:23.6137534,0.1167,-0.853049,-0.000384,-0.000462,-2.893320,-0.000353,2.891638,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.6143957,2024-08-14 18:38:23.6145358,0.1401,-0.853046,-0.000389,-0.000462,-2.893311,-0.000354,2.891636,-0.067519,0.02000000000000,0.020000
2024-08-14 18:38:23.6154355,2024-08-14 18:38:23.6155858,0.1503,-0.853039,-0.000392,-0.000457,-2.893315,-0.000353,2.891637,-0.067526,0.02000000000000,0.020000
2024-08-14 18:38:23.6197688,2024-08-14 18:38:23.6199111,0.1423,-0.853044,-0.000392,-0.000462,-2.893311,-0.000356,2.891635,-0.067522,0.02000000000000,0.020000
2024-08-14 18:38:23.6298915,2024-08-14 18:38:23.6300398,0.1483,-0.853048,-0.000395,-0.000460,-2.893313,-0.000357,2.891635,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.6400156,2024-08-14 18:38:23.6401652,0.1496,-0.853052,-0.000387,-0.000460,-2.893315,-0.000354,2.891635,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.6501215,2024-08-14 18:38:23.6502727,0.1512,-0.853042,-0.000400,-0.000465,-2.893310,-0.000353,2.891638,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.6816393,2024-08-14 18:38:23.6817550,0.1157,-0.853045,-0.000394,-0.000460,-2.893316,-0.000355,2.891642,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.6823998,2024-08-14 18:38:23.6825405,0.1407,-0.853047,-0.000429,-0.000460,-2.893314,-0.000353,2.891637,-0.067522,0.02000000000000,0.020000
2024-08-14 18:38:23.6833916,2024-08-14 18:38:23.6835362,0.1446,-0.853042,-0.000428,-0.000460,-2.893314,-0.000355,2.891636,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.6905989,2024-08-14 18:38:23.6907413,0.1424,-0.853039,-0.000427,-0.000460,-2.893310,-0.000354,2.891637,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.6976439,2024-08-14 18:38:23.6977898,0.1459,-0.853043,-0.000427,-0.000462,-2.893316,-0.000356,2.891635,-0.067519,0.02000000000000,0.020000
2024-08-14 18:38:23.7098759,2024-08-14 18:38:23.7099847,0.1088,-0.853042,-0.000442,-0.000460,-2.893316,-0.000355,2.891629,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.7199910,2024-08-14 18:38:23.7200805,0.0895,-0.853043,-0.000464,-0.000462,-2.893319,-0.000355,2.891629,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.7302919,2024-08-14 18:38:23.7303865,0.0946,-0.853045,-0.000521,-0.000460,-2.893316,-0.000352,2.891616,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.7404031,2024-08-14 18:38:23.7413423,0.9392,-0.853047,-0.000574,-0.000462,-2.893311,-0.000352,2.891616,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.7736393,2024-08-14 18:38:23.7737691,0.1298,-0.853044,-0.000655,-0.000462,-2.893311,-0.000351,2.891602,-0.067522,0.02000000000000,0.020000
2024-08-14 18:38:23.7743912,2024-08-14 18:38:23.7744859,0.0947,-0.853046,-0.001038,-0.000462,-2.893317,-0.000350,2.891337,-0.067525,0.02000000000000,0.020000
2024-08-14 18:38:23.7753999,2024-08-14 18:38:23.7755642,0.1643,-0.853047,-0.001046,-0.000462,-2.893316,-0.000352,2.891332,-0.067521,0.02000000000000,0.020000
2024-08-14 18:38:23.7798562,2024-08-14 18:38:23.7799878,0.1316,-0.853046,-0.001051,-0.000460,-2.893317,-0.000352,2.891323,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.7899836,2024-08-14 18:38:23.7900840,0.1004,-0.853049,-0.001063,-0.000460,-2.893312,-0.000353,2.891318,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.8000990,2024-08-14 18:38:23.8001865,0.0875,-0.853049,-0.001088,-0.000460,-2.893308,-0.000353,2.891291,-0.067521,0.02000000000000,0.020000
2024-08-14 18:38:23.8102243,2024-08-14 18:38:23.8103387,0.1144,-0.853044,-0.001176,-0.000462,-2.893308,-0.000350,2.891207,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.8416383,2024-08-14 18:38:23.8417539,0.1156,-0.853044,-0.001265,-0.000462,-2.893316,-0.000349,2.891127,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.8423801,2024-08-14 18:38:23.8424739,0.0938,-0.853044,-0.001703,-0.000457,-2.893317,-0.000357,2.890730,-0.067522,0.02000000000000,0.020000
2024-08-14 18:38:23.8433834,2024-08-14 18:38:23.8434803,0.0969,-0.853047,-0.001713,-0.000460,-2.893315,-0.000353,2.890720,-0.067522,0.02000000000000,0.020000
2024-08-14 18:38:23.8496365,2024-08-14 18:38:23.8497245,0.088,-0.853043,-0.001733,-0.000462,-2.893313,-0.000350,2.890711,-0.067518,0.02000000000000,0.020000
2024-08-14 18:38:23.8597722,2024-08-14 18:38:23.8598664,0.0942,-0.853039,-0.001736,-0.000460,-2.893319,-0.000348,2.890697,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.4473684,2024-08-14 18:38:23.8628393,415.4709,-0.853039,-0.001736,-0.000460,-2.893319,-0.000348,2.890697,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.8698993,2024-08-14 18:38:23.8699939,0.0946,-0.853044,-0.001790,-0.000462,-2.893313,-0.000351,2.890644,-0.067521,0.02000000000000,0.020000
2024-08-14 18:38:23.8800142,2024-08-14 18:38:23.8801025,0.0883,-0.853045,-0.001905,-0.000460,-2.893314,-0.000353,2.890524,-0.067521,0.02000000000000,0.020000
2024-08-14 18:38:23.9136369,2024-08-14 18:38:23.9137459,0.109,-0.853044,-0.002038,-0.000462,-2.893315,-0.000351,2.890407,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.9143867,2024-08-14 18:38:23.9144973,0.1106,-0.853042,-0.002817,-0.000462,-2.893324,-0.000351,2.889731,-0.067522,0.02000000000000,0.020000
2024-08-14 18:38:23.9153801,2024-08-14 18:38:23.9154669,0.0868,-0.853044,-0.002834,-0.000465,-2.893322,-0.000354,2.889712,-0.067522,0.02000000000000,0.020000
2024-08-14 18:38:23.9205079,2024-08-14 18:38:23.9205920,0.0841,-0.853043,-0.002856,-0.000454,-2.893322,-0.000351,2.889694,-0.067521,0.02000000000000,0.020000
2024-08-14 18:38:23.9306329,2024-08-14 18:38:23.9307243,0.0914,-0.853045,-0.002878,-0.000460,-2.893322,-0.000350,2.889675,-0.067522,0.02000000000000,0.020000
2024-08-14 18:38:23.9376957,2024-08-14 18:38:23.9377820,0.0863,-0.853047,-0.002978,-0.000460,-2.893322,-0.000351,2.889603,-0.067520,0.02000000000000,0.020000
2024-08-14 18:38:23.9499340,2024-08-14 18:38:23.9500288,0.0948,-0.853049,-0.003226,-0.000462,-2.893331,-0.000350,2.889405,-0.067522,0.02000000000000,0.020000
2024-08-14 18:38:23.9600600,2024-08-14 18:38:23.9601503,0.0903,-0.853047,-0.003402,-0.000452,-2.893329,-0.000350,2.889265,-0.067521,0.02000000000000,0.020000
2024-08-14 18:38:23.9701720,2024-08-14 18:38:23.9702598,0.0878,-0.853042,-0.003731,-0.000462,-2.893332,-0.000353,2.889010,-0.067523,0.02000000000000,0.020000
2024-08-14 18:38:23.9802992,2024-08-14 18:38:23.9804006,0.1014,-0.853047,-0.004009,-0.000460,-2.893331,-0.000355,2.888791,-0.067521,0.02000000000000,0.020000
